name,description,price,category,subcategory,collection,rating,brand,colors,reviews,product_id,tags,image_url
Woodland Wanderer Satchel,"This rugged, durable satchel is designed for those who find beauty in nature's chaos. Fashioned from recycled fabrics in shades of brown and green, it features a spacious main compartment with a secure, patchworked flap, perfect for carrying your essentials on any adventure. The adjustable strap ensures a comfortable fit for all-day explorations.",59.99,Accessories,Bags & Totes,Goblincore,4.6,Loom & Aura,"['brown', 'green']","[""Absolutely adore this satchel! It's sturdy and holds all my foraging finds."", 'The perfect companion for my hikes. Love the unique look and feel.', 'Gorgeous and practical. Gets compliments every time I wear it out!']",d347dd4f-8cb4-4946-9623-92511ad1500b,[],https://d3o574pyao1sq3.cloudfront.net/fashion/d347dd4f-8cb4-4946-9623-92511ad1500b.png
Rustic Trail Pouch,"Rugged and undeniably practical, this tote is for those who find beauty in the untidy corners of the great outdoors. Crafted to carry your essentials on any adventure, its durable design whispers tales of unfettered wilderness adventures.",68.0,Accessories,Bags & Totes,Goblincore,4.5,Canvas & Co.,"['green', 'brown']","['Perfectly imperfect tote for my daily foraging!', 'Carries everything I need without any fuss. Love the earthy tones.']",83dfcc46-683c-4d58-b61b-95960c529164,['new in'],https://d3o574pyao1sq3.cloudfront.net/fashion/83dfcc46-683c-4d58-b61b-95960c529164.png
Rustic Revel Woolen Beanie,"A tribute to the unrefined beauty of the outdoors, this hand-knit beanie combines practical warmth with a celebration of natural asymmetry. Soft, durable, and unmistakably unique.",24.99,Accessories,Hats & Beanies,Goblincore,4.5,Loom & Aura,"['green', 'brown']","[""Incredibly warm and looks exactly like something you'd find on a forest floor, in the best way!"", 'Bought this for my partner who loves all things nature. It was a hit!']",d12cc5fc-6e08-48b4-9862-102abd46dbe4,"['sale', 'most loved']",https://d3o574pyao1sq3.cloudfront.net/fashion/d12cc5fc-6e08-48b4-9862-102abd46dbe4.png
Treaded Trails Sneakers,"Rugged and ready for untamed terrains, these sneakers blend function with the untidy beauty of the wild. Designed for durability and comfort on long wanders, they feature a disheveled look with just the right touch of practicality.",95.0,Footwear,Sneakers,Goblincore,4.5,Canvas & Co.,"['green', 'grey']","['Super comfortable for all-day adventures.', 'Finally, a pair that gets the beauty in the chaos of nature.']",2c83806c-dbc4-4d33-9f53-92d642fa54d6,[],https://d3o574pyao1sq3.cloudfront.net/fashion/2c83806c-dbc4-4d33-9f53-92d642fa54d6.png
Tangled Roots Cap,"This cap embodies the untamed beauty of wild roots intertwined, designed for those who appreciate nature in its true form. Crafted for comfort and utility, it's the perfect companion for your outdoor adventures.",24.99,Accessories,Hats & Beanies,Goblincore,4.5,Canvas & Co.,"['green', 'brown']","['Perfectly rugged and incredibly comfy. My go-to for hikes!', 'Love how it looks like it just came out of the forest. Unique and earthy.']",e620307e-d4fc-433f-b107-288b3ef26e7f,[],https://d3o574pyao1sq3.cloudfront.net/fashion/e620307e-d4fc-433f-b107-288b3ef26e7f.png
Earthen Trail Sneakers,"Uncover the rugged charm of nature with these sneakers. Designed for off-path adventures, they feature a robust, unpolished look with a blend of practicality and understated style. Ideal for those who find beauty in nature's rugged imperfections.",89.99,Footwear,Sneakers,Goblincore,4.5,Nova Nest,"['green', 'brown']","['Perfectly embodies the wild at heart! Feels like walking with elements of nature.', 'These sneakers manage to be both stylish and incredibly durable. Great for my daily walks in the park!']",9951fd7c-506b-4e5d-8910-9ea10008fd85,['new in'],https://d3o574pyao1sq3.cloudfront.net/fashion/9951fd7c-506b-4e5d-8910-9ea10008fd85.png
Wanderroot Sneaks,"Rugged yet comfortable, perfect for those who tread off the beaten path. Features frayed edges and a durable, weather-worn look, inviting adventure.",89.99,Footwear,Sneakers,Goblincore,4.5,Loom & Aura,"['green', 'grey']","['Incredibly comfortable and resilient. Perfect for my weekend hikes!', ""Loved the rugged style, and they've held up really well even after months of rough use.""]",78d45054-0010-4934-a10d-79042e3c4e67,['new in'],https://d3o574pyao1sq3.cloudfront.net/fashion/78d45054-0010-4934-a10d-79042e3c4e67.png
Rustic Trek Lace-Ups,"Discover the beauty of the untamed with our Rustic Trek Lace-Ups. Designed for those who revel in the rawness of the natural world, these sneakers offer both comfort and durability. Crafted with reclaimed fabric and rugged soles, they embody the principle of functional simplicity. Their earth-toned palette seamlessly blends with the outdoors, making them perfect for your next adventure or casual day out.",120.0,Footwear,Sneakers,Goblincore,4.6,Loom & Aura,"['green', 'grey']","['Never felt more connected to the trail than with these. Absolute comfort with every step.', 'Love the look and feel! They stood up to some pretty rugged conditions without a hitch.']",4fde2a4f-d9ec-4881-a55b-0ae98f15410a,[],https://d3o574pyao1sq3.cloudfront.net/fashion/4fde2a4f-d9ec-4881-a55b-0ae98f15410a.png
Tattered Trailblazers,"Rugged leather boots designed to embrace the asymmetry of nature, featuring a distressed finish and uneven lacing. Perfect for those who find beauty in the undone.",120.0,Footwear,Boots,Goblincore,4.5,Loom & Aura,"['brown', 'green']","['Surprisingly comfortable for how sturdy they are!', 'The unique design stands out and speaks to my soul. Love them!']",80873288-8725-45ec-a42e-d51c727f20ee,['most loved'],https://d3o574pyao1sq3.cloudfront.net/fashion/80873288-8725-45ec-a42e-d51c727f20ee.png
TangleRoot Trek Boots,"Rugged, durable boots tailored for the untamed adventurer. Features distressed leather and uneven stitching for a rugged look. Perfect for those who embrace the wild, unkempt paths.",149.99,Footwear,Boots,Goblincore,4.6,Nova Nest,"['green', 'brown']","[""Absolutely adore these boots! They've survived mud, rain, and rough terrain. Plus, they look as if they've been part of the forest floor.""]",4320746c-ad77-46da-a9dc-ca1468bbbd2b,[],https://d3o574pyao1sq3.cloudfront.net/fashion/4320746c-ad77-46da-a9dc-ca1468bbbd2b.png
Scholarly Elegance Tee,"Crafted for the intellectually curious, this t-shirt embodies elegance with a cozy touch. Its fine fabric is adorned with classical motifs, inviting a sense of serene study and optimistic exploration. Perfect for sunny days spent in the company of books and art.",28.5,Tops,T-Shirts,Light Academia,4.7,Vivid Verse,"['white', 'gold']","[""Absolutely love the feel of this shirt! It's both elegant and comfortable, perfect for my weekend reading sessions."", ""The gold classical motifs add such a unique touch. It's my go-to shirt for a cheerful yet intellectual vibe.""]",01260af3-6b0a-480e-b52c-0e5c384b2eab,[],https://d3o574pyao1sq3.cloudfront.net/fashion/01260af3-6b0a-480e-b52c-0e5c384b2eab.png
Scholarly Elegance Tee,"Embrace the refined charm of this soft cotton t-shirt, adorned with minimalist line drawings of classical architecture and poetic verses. Perfect for those who find joy in the beauty of knowledge.",28.99,Tops,T-Shirts,Light Academia,4.5,Canvas & Co.,"['white', 'gold']","['Absolutely love the subtle artistry and comfortable fit!', 'A delight to wear, especially on days filled with reading and contemplation.']",19bac44a-a1cb-4dfc-a0f7-e388af16dabc,['most loved'],https://d3o574pyao1sq3.cloudfront.net/fashion/19bac44a-a1cb-4dfc-a0f7-e388af16dabc.png
Socratic Elegance Tee,"Embrace a world of knowledge in comfort with this elegantly designed tee, featuring classical motifs and a quote from Socrates in delicate script. Crafted for the optimistic scholar, its soft fabric and sophisticated design inspire a pursuit of wisdom in style.",29.99,Tops,T-Shirts,Light Academia,4.7,Vivid Verse,"['white', 'gold']","['Absolutely love the design and quality! Perfect for a casual day out or a cozy study session.', 'The fabric is so soft, and the print has held up really well after multiple washes. Definitely recommend.']",086423a9-ce77-431e-9859-0b0bb4c32e86,[],https://d3o574pyao1sq3.cloudfront.net/fashion/086423a9-ce77-431e-9859-0b0bb4c32e86.png
Eloquent Ivory Blouse,"Crafted for the scholarly at heart, this ivory blouse blends elegance with intellect. Its tailored silhouette and delicate lace detailing evoke a sense of optimistic pursuit, ideal for bright, intellectual settings. A perfect companion to classical art studies or poetic readings.",68.0,Tops,Blouses & Shirts,Light Academia,4.8,Loom & Aura,['white'],"['A timeless piece that feels both classic and refreshing.', 'The lace detail adds an exquisite touch to my scholarly attire.']",14d3dac9-517c-4928-b82c-21fb67b79afd,[],https://d3o574pyao1sq3.cloudfront.net/fashion/14d3dac9-517c-4928-b82c-21fb67b79afd.png
Scholarly Charm Blouse,"Elevate your wardrobe with this ivory blouse, featuring delicate lace detailing and a tie-neck design, perfect for pairing with your favorite trousers or skirts for an elegant, intellectual look.",58.0,Tops,Blouses & Shirts,Light Academia,4.7,Loom & Aura,['white'],"['Absolute favorite! The lace is so delicate and the overall design screams elegance.', ""Bought this for my first day as a TA, and it's perfect. Professional yet stylish."", 'Light and airy, perfect for spring semesters. The tie-neck is a lovely touch.']",66ccf78d-e0b2-45e5-a243-48bc46910980,[],https://d3o574pyao1sq3.cloudfront.net/fashion/66ccf78d-e0b2-45e5-a243-48bc46910980.png
Elysian Twill Shirt,"Elegantly constructed with soft twill fabric, this shirt embodies the essence of scholarly grace. Featuring a high collar and cuffed sleeves, it's a tribute to timeless style and intellectual pursuit.",68.99,Tops,Blouses & Shirts,Light Academia,4.7,Nova Nest,"['white', 'blue']","['Perfect blend of comfort and sophistication.', 'The collar adds a touch of classical charm.']",8e7ba024-de8b-494d-bdf7-257ed09caf06,[],https://d3o574pyao1sq3.cloudfront.net/fashion/8e7ba024-de8b-494d-bdf7-257ed09caf06.png
Scholar's Embrace Cotton Blouse,"An elegantly tailored blouse that embodies the joy of learning. Crafted from soft cotton, its crisp ivory tone and elegant button cuffs echo the timeless beauty of classical academia.",62.99,Tops,Blouses & Shirts,Light Academia,4.8,Loom & Aura,['white'],"['The perfect blend of elegance and comfort.', 'Feels like a modern take on a classic style.']",28b4b111-8471-4a10-be3b-5b1332385c92,[],https://d3o574pyao1sq3.cloudfront.net/fashion/28b4b111-8471-4a10-be3b-5b1332385c92.png
Elegance Blouse,"Emanate a vibe of scholarly charm with this elegantly designed blouse, featuring delicate collar detailing and cuffed sleeves to encapsulate the essence of optimism and elegance. Crafted for the intellectual at heart who delights in the sunlit realms of knowledge and art.",58.0,Tops,Blouses & Shirts,Light Academia,4.8,Loom & Aura,"['white', 'blue']","[""Absolutely adore the fabric and detailing! It's my go-to for a refined look."", 'The fit is perfect, and it genuinely embodies the scholarly aesthetic. Love pairing it with my favorite books!']",e1f4099b-32a8-42ee-9236-aa05478a65ad,[],https://d3o574pyao1sq3.cloudfront.net/fashion/e1f4099b-32a8-42ee-9236-aa05478a65ad.png
Eloquent Ivory Blouse,"An elegant blouse featuring delicate ruffles, lace detailing, and a tie-neck for a refined look. Perfect for brightening any scholarly endeavor or sophisticated gathering. Its ivory shade and light, breathable fabric ensure comfort without compromising on style.",58.0,Tops,Blouses & Shirts,Light Academia,4.5,Loom & Aura,['white'],"['Absolutely love this blouse! Perfect for my library days or a casual coffee club meeting.', 'The lace detailing is stunning and the fabric feels amazing on. A must-have for anyone into that light and elegant look.']",4db51507-d4d1-45d7-975d-7d36a71970d4,[],https://d3o574pyao1sq3.cloudfront.net/fashion/4db51507-d4d1-45d7-975d-7d36a71970d4.png
Classic Poet's Blouse,"Elevate your wardrobe with our Classic Poet's Blouse, embodying elegance and intellectual charm. Crafted in a light ivory hue, this piece features ruffled cuffs and a sophisticated bow tie collar, perfect for scholarly pursuits or a refined day out.",58.0,Tops,Blouses & Shirts,Light Academia,4.8,Loom & Aura,['white'],"['Absolutely beautiful blouse, the material feels luxurious!', 'Perfect for my light academia aesthetic, and the fit is just right.']",39a28bdf-8350-47a5-9975-5cdc02e815ec,[],https://d3o574pyao1sq3.cloudfront.net/fashion/39a28bdf-8350-47a5-9975-5cdc02e815ec.png
Elysian Cotton Hoodie,"Embrace the spirit of optimism and elegance with our Elysian Cotton Hoodie, designed for the intellectually curious. Its soft, breathable fabric and sleek design make it perfect for those enlightening study sessions or casual walks through the campus. Dive into your next adventure in comfort and style.",69.99,Tops,Hoodies & Sweatshirts,Light Academia,4.6,Canvas & Co.,"['white', 'blue']","['Perfect blend of comfort and style!', 'My go-to hoodie for the chilly mornings in the library.', 'High-quality material and fits true to size.']",353057e3-bb6b-4699-a9d0-e6812b9a10c4,[],https://d3o574pyao1sq3.cloudfront.net/fashion/353057e3-bb6b-4699-a9d0-e6812b9a10c4.png
Ivory Parchment Hoodie,"Elevate your everyday look with this elegantly designed hoodie, featuring subtle embroidered details inspired by classical art. Crafted from premium fabric for warmth and comfort, it's perfect for those cozy reading days or a casual, intellectual outing.",59.99,Outerwear,Hoodies & Sweatshirts,Light Academia,4.7,Canvas & Co.,['white'],"['Absolutely adore this! It’s so soft and the design is just beautiful.', 'Perfect for my campus mornings. Cozy and stylish!', 'Beautiful stitching, and it holds up well in the wash. A new favorite.']",f1cc6e50-7d05-463f-bc76-28c44ddd6ee6,[],https://d3o574pyao1sq3.cloudfront.net/fashion/f1cc6e50-7d05-463f-bc76-28c44ddd6ee6.png
Ivory Poesy Cardigan,"Embrace an air of intellectual elegance with our Ivory Poesy Cardigan. Crafted for those who find joy in the pursuit of knowledge and beauty, this piece melds the love of literature and art into its very seams. Featuring delicate pearl buttons and a soft, breathable fabric, it's perfect for bright, contemplative afternoons spent in the company of your favorite books.",59.99,Outerwear,Sweaters & Cardigans,Light Academia,4.7,Nova Nest,['white'],"['Absolutely in love with the quality and the elegant vibe!', 'Perfect for my cozy study sessions. Feels and looks amazing.']",31dfb314-34ad-4059-a884-e5ea27059328,"['new in', 'most loved']",https://d3o574pyao1sq3.cloudfront.net/fashion/31dfb314-34ad-4059-a884-e5ea27059328.png
